Load earlier flights,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Loading...,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
"Sorry, we don't have any information about flights for this airport",,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 21:45 23:05 9X445 Chicago(ORD) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 09:40 09:55 9X443 Chicago(ORD) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 12:50 13:10 9X447 St. Louis(STL) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 22:31 23:05 9X445 Chicago(ORD) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 21:45 23:05 9X445 Chicago(ORD) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 09:40 09:55 9X443 Chicago(ORD) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 12:50 13:10 9X447 St. Louis(STL) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 22:31 23:05 9X445 Chicago(ORD) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 21:45 23:05 9X445 Chicago(ORD) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 09:40 09:55 9X443 Chicago(ORD) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 12:50 13:10 9X447 St. Louis(STL) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 22:31 23:05 9X445 Chicago(ORD) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 21:45 23:05 9X445 Chicago(ORD) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 09:40 09:55 9X443 Chicago(ORD) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 12:50 13:10 9X447 St. Louis(STL) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 22:31 23:05 9X445 Chicago(ORD) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 21:45 23:05 9X445 Chicago(ORD) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 09:40 09:55 9X443 Chicago(ORD) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 12:50 13:10 9X447 St. Louis(STL) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Landed 22:31 23:05 9X445 Chicago(ORD) C208N750ZSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  09:55 9X443 Chicago(ORD) C28Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  13:10 9X447 St. Louis(STL) C208Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  23:05 9X445 Chicago(ORD) C208Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  09:55 9X443 Chicago(ORD) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  13:10 9X447 St. Louis(STL) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  15:10 9X441 St. Louis(STL) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  09:55 9X443 Chicago(ORD) C28Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  13:10 9X447 St. Louis(STL) C208Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  23:05 9X445 Chicago(ORD) C208Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  09:55 9X443 Chicago(ORD) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  13:10 9X447 St. Louis(STL) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  15:10 9X441 St. Louis(STL) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  09:55 9X443 Chicago(ORD) C28Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  13:10 9X447 St. Louis(STL) C208Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  23:05 9X445 Chicago(ORD) C208Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  09:55 9X443 Chicago(ORD) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  13:10 9X447 St. Louis(STL) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  15:10 9X441 St. Louis(STL) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  09:55 9X443 Chicago(ORD) C28Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  13:10 9X447 St. Louis(STL) C208Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  23:05 9X445 Chicago(ORD) C208Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  09:55 9X443 Chicago(ORD) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  13:10 9X447 St. Louis(STL) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  15:10 9X441 St. Louis(STL) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  09:55 9X443 Chicago(ORD) C28Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  13:10 9X447 St. Louis(STL) C208Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  23:05 9X445 Chicago(ORD) C208Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  09:55 9X443 Chicago(ORD) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  13:10 9X447 St. Louis(STL) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  15:10 9X441 St. Louis(STL) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  09:55 9X443 Chicago(ORD) C28Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  13:10 9X447 St. Louis(STL) C208Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  23:05 9X445 Chicago(ORD) C208Southern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  09:55 9X443 Chicago(ORD) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  13:10 9X447 St. Louis(STL) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
Scheduled  15:10 9X441 St. Louis(STL) CNCSouthern Airways Express -,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
"Monday, Mar 11",,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
13:10,9X447,St. Louis (STL)-,Southern Airways Express -,C208 (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Wednesday, Mar 13 2024"
23:05,9X445,Chicago (ORD)-,Southern Airways Express -,C208 (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Wednesday, Mar 13 2024"
"Thursday, Mar 14",,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
09:55,9X443,Chicago (ORD)-,Southern Airways Express -,CNC (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Thursday, Mar 14 2024"
13:10,9X447,St. Louis (STL)-,Southern Airways Express -,CNC (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Thursday, Mar 14 2024"
15:10,9X441,St. Louis (STL)-,Southern Airways Express -,CNC (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Thursday, Mar 14 2024"
"Wednesday, Mar 13",,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
09:55,9X443,Chicago (ORD)-,Southern Airways Express -,C28 (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Wednesday, Mar 13 2024"
13:10,9X447,St. Louis (STL)-,Southern Airways Express -,C208 (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Wednesday, Mar 13 2024"
23:05,9X445,Chicago (ORD)-,Southern Airways Express -,C208 (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Wednesday, Mar 13 2024"
"Thursday, Mar 14",,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
09:55,9X443,Chicago (ORD)-,Southern Airways Express -,CNC (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Thursday, Mar 14 2024"
13:10,9X447,St. Louis (STL)-,Southern Airways Express -,CNC (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Thursday, Mar 14 2024"
15:10,9X441,St. Louis (STL)-,Southern Airways Express -,CNC (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Thursday, Mar 14 2024"
"Wednesday, Mar 13",,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
09:55,9X443,Chicago (ORD)-,Southern Airways Express -,C28 (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Wednesday, Mar 13 2024"
13:10,9X447,St. Louis (STL)-,Southern Airways Express -,C208 (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Wednesday, Mar 13 2024"
23:05,9X445,Chicago (ORD)-,Southern Airways Express -,C208 (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Wednesday, Mar 13 2024"
"Thursday, Mar 14",,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL)
09:55,9X443,Chicago (ORD)-,Southern Airways Express -,CNC (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Thursday, Mar 14 2024"
13:10,9X447,St. Louis (STL)-,Southern Airways Express -,CNC (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Thursday, Mar 14 2024"
15:10,9X441,St. Louis (STL)-,Southern Airways Express -,CNC (),,Scheduled,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Thursday, Mar 14 2024"
Load later flights,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Thursday, Mar 14 2024"
* All times are in local timezone,,,,,,,Burlington Southeast Iowa Regional Airport(BRL/KBRL),"Thursday, Mar 14 2024"
